"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","GA"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae",-35.3226540760258,65.6924916613601,13.2837056628671,-0.537696975449058,0.59967918041824,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus",-35.3226540760258,65.6924916613601,13.2837056628671,-0.537696975449058,0.59967918041824,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria",0.729609476455006,1.37592722440804,15.4914951426543,0.530267490541807,0.603444995521784,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales",0.729609476455006,1.37592722440804,15.4914951426543,0.530267490541807,0.603444995521784,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae",0.729609476455006,1.37592722440804,15.4914951426543,0.530267490541807,0.603444995521784,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella",78.8634586381527,149.415305550997,19.6905239805092,0.527813789540026,0.603526349585451,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella.s__Robinsoniella_sp_RHS",78.8634586381527,149.415305550997,19.6905239805092,0.527813789540026,0.603526349585451,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans",0.423821072514869,0.806069534786204,16.781688361792,0.525787235746703,0.605914968460952,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_formicigenerans",1.64213675543017,3.11818443309152,13.4319724037713,0.526632337075094,0.607036730596755,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Gordonibacter",-3.78874099755494,7.26197437255993,10.7913101781883,-0.521723267417614,0.612403096661645,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Gordonibacter.s__Gordonibacter_pamelaeae",-3.78874099755494,7.26197437255993,10.7913101781883,-0.521723267417614,0.612403096661645,0.997639177906686,"PROMIS"
"k__Bacteria",-0.0773371393031329,0.153048271093895,20.6697052815337,-0.505312074095151,0.618685496990168,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum",-2.82457704105686,5.60711381536458,15.7776894421329,-0.503748833012265,0.621398568050682,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Escherichia_virus_wV8",0.145841961994481,0.294222882080035,20.6918874302211,0.495685315035452,0.625340088989605,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_intestinalis",1.03255987965376,2.05859122797682,10.5833833830306,0.501585679381602,0.626228487282947,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus",0.0758919014317027,0.153793587767873,20.7468915758663,0.49346596651513,0.626866577762678,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_laneus",-0.926270681871608,1.85279593443016,11.0050642449219,-0.499931300937623,0.626968585913701,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis",-1.97396977435079,4.03342135061693,29.8383369833999,-0.489403313653025,0.628134817697364,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Salmonella_virus_FelixO1",0.158184141276583,0.322185103901196,20.8159253327689,0.490972858028513,0.628581924799187,0.997639177906686,"PROMIS"
"k__Viruses",0.075623020190911,0.154466099834207,20.6210335308201,0.489576808581816,0.629600960286936,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified",0.075623020190911,0.154466099834207,20.6210335308201,0.489576808581816,0.629600960286936,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified",0.075623020190911,0.154466099834207,20.6210335308201,0.489576808581816,0.629600960286936,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified",18.4809785629664,37.6676351641214,17.233644203421,0.490632833265032,0.629874793448097,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_sakei",369.510283610269,775.890540711677,20.7143511102701,0.476240222327417,0.638888001556299,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae",923.288228412058,1938.70274946932,20.7143511169701,0.476240222316076,0.638888001562643,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella",923.288228412058,1938.70274946932,20.7143511169701,0.476240222316076,0.638888001562643,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta",923.288228412058,1938.70274946932,20.7143511169701,0.476240222316076,0.638888001562643,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris",-1.34116175102333,2.79999372237335,14.6995944613244,-0.478987413545529,0.638994817058927,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae",-0.0264931076992992,0.0553683506465118,15.4556618073411,-0.478488295026868,0.63900102692162,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides",-0.0264931076992992,0.0553683506465118,15.4556618073411,-0.478488295026868,0.63900102692162,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio",0.61746911084999,1.2926870228268,14.7566791732635,0.477663270340358,0.639888067942409,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio_piger",0.61746911084999,1.2926870228268,14.7566791732635,0.477663270340358,0.639888067942409,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia",-1.04954524024517,2.2294403918684,20.5534175098194,-0.470766226391725,0.642765433864321,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia.s__Marvinbryantia_formatexigens",-1.04954524024517,2.2294403918684,20.5534175098194,-0.470766226391725,0.642765433864321,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_obeum_CAG_39",-255.872141617064,544.195810050575,20.5517147903001,-0.470183961161488,0.643174768500717,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_992a",-22.1018356767584,47.0067835198708,20.5517147902084,-0.470183961159892,0.643174768501859,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor",-20.4363883282806,43.464664932213,20.5517147920102,-0.470183961159091,0.643174768501991,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor.s__Lactonifactor_longoviformis",-20.4363883282806,43.464664932213,20.5517147920102,-0.470183961159091,0.643174768501991,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia",0.197057702987141,0.421753051740879,26.2318579574312,0.467234800492235,0.644189892662743,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria",0.077179667756493,0.169297087548081,28.1113330621302,0.455883021227838,0.651976378116391,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_thermophilus",-0.708434538595546,1.54087254636855,10.6835262904438,-0.45976193181269,0.654901760671994,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis",0.0734898245485505,0.162238992424792,21.6635999715648,0.452972639007344,0.655072584215653,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis",-1.40716907104764,3.12638444914733,14.689860522642,-0.450094700103636,0.659213106813089,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella",2238.95432614472,5024.30717992251,18.0536292131219,0.445624490296243,0.66116626394418,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis",2238.95432614472,5024.30717992251,18.0536292131219,0.445624490296243,0.66116626394418,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_Sfi21",4.44744628936314,10.0373552935912,12.0014791590083,0.443089455267447,0.665582370825165,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus",-2.41509467605424,5.53426486531258,20.4838976987408,-0.436389427472375,0.667119212432766,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus.s__Anaeroglobus_geminatus",-2.41509467605424,5.53426486531258,20.4838976987408,-0.436389427472375,0.667119212432766,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_perfringens",7.93657570874917,18.2970302992241,12.3337703030928,0.433763052197914,0.671950814404519,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_onderdonkii",14.5284831762367,33.4940541907268,12.3337703025238,0.433763052197456,0.671950814405183,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified.s__Phage_Gifsy_2",24.8471880025982,57.2828595629691,12.3337703028886,0.433763052196872,0.671950814405378,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales",53.376876567009,123.055378499139,12.333770301467,0.433763052196718,0.671950814406338,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae",53.376876567009,123.055378499139,12.333770301467,0.433763052196718,0.671950814406338,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium",53.376876567009,123.055378499139,12.333770301467,0.433763052196718,0.671950814406338,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_argentoratense",53.376876567009,123.055378499139,12.333770301467,0.433763052196718,0.671950814406338,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_producta",-9.44020930268065,22.1267091406146,29.2870886852259,-0.426643168791545,0.672759147117885,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_splanchnicus",-0.765371990493624,1.80441293170364,17.4448517753382,-0.424166761967838,0.676628799540538,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis_CAG_32",0.331118827449822,0.779483016951427,11.3474998719412,0.424792869439072,0.678930676675687,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae",-23.4320340684099,55.333213164295,11.875075979982,-0.423471414877637,0.679520012342858,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales",0.0683911726309244,0.164608207765357,27.3784678511116,0.415478508388921,0.681029987644655,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae",0.0683911726309244,0.164608207765357,27.3784678511116,0.415478508388921,0.681029987644655,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria",0.0682305840411111,0.164712983742736,27.3941712553557,0.414239257226256,0.681924581382681,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_michiganensis",0.757863339158316,1.82109635492045,12.4189468016266,0.416157737678532,0.684396356450795,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum",1.27666773422605,3.10310678040965,11.8447993372291,0.411415985516785,0.688113988643094,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum",-0.587270080331225,1.49057009869206,20.2693601378452,-0.393990246313501,0.697702496248904,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_oxytoca",7.06303261639564,18.2708538966844,27.2736205045197,0.38657375601243,0.702071448748411,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_cellulosilyticus",0.23837325708842,0.616043223275023,11.8437220416539,0.386942422353378,0.705661496714703,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis",1.13873536961507,2.99753853862638,24.3848323625192,0.379890151516415,0.707315599574841,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma",-6.8722938320137,18.3449969232068,12.3365847155871,-0.374614062939422,0.714307877910088,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma.s__Dielma_fastidiosa",-6.8722938320137,18.3449969232068,12.3365847155871,-0.374614062939422,0.714307877910088,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_oris",-8.77081660840853,23.4295546562513,12.1268973403616,-0.374348413236628,0.714608916868904,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH15",24.8301423137081,68.9765066649329,18.3625717248425,0.359979701992238,0.72296939722154,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae",-0.375742372322665,1.03743691263219,12.6527767514393,-0.362183346040125,0.723192286370593,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ventriosum",4.2912164497065,12.0322159625073,15.1415687025599,0.356643901927796,0.726279631154138,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter",7.78216869859424,22.0514365626945,17.1103363533152,0.352909828639451,0.728466195750493,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis",7.78216869859424,22.0514365626945,17.1103363533152,0.352909828639451,0.728466195750493,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_galacturonicus",-1.83972285739,5.25343429502181,23.9124658799838,-0.350194321290615,0.729258761781251,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter",-0.18571353205156,0.543094834384144,14.3984808523579,-0.341954149245692,0.737325295861858,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans",-0.18571353205156,0.543094834384144,14.3984808523579,-0.341954149245692,0.737325295861858,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_putredinis",-0.081534418260499,0.247739666842553,20.5642451951666,-0.329113295822412,0.745398386145817,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea",1.02377531251868,3.12006600817148,16.3002318185616,0.328126170996832,0.746993480454648,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea.s__Faecalitalea_cylindroides",1.02377531251868,3.12006600817148,16.3002318185616,0.328126170996832,0.746993480454648,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL309",-7.46668815532877,22.6650025319503,12.0372599053545,-0.32943689923719,0.747487165551515,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified",12.1962692238003,37.6172903094176,17.0258990805322,0.324219770309902,0.749720810470309,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified",12.1962692238003,37.6172903094176,17.0258990805322,0.324219770309902,0.749720810470309,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae",0.193804609896688,0.615862088213014,12.6126819241623,0.314688326503473,0.758143463555583,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL310",-4.34798334320378,14.2814636002581,22.4654863247898,-0.304449422335482,0.763587865757685,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184",-13.5833863853636,44.7340828374653,24.8688792976955,-0.303647365135814,0.7639225052842,0.997639177906686,"PROMIS"
"k__Bacteria.p__Lentisphaerae",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis.s__Victivallis_vadensis",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Sp18virus",-5.96929509116094,19.6564784481516,16.3834638553557,-0.303680799534174,0.765193809174667,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Sp18virus.s__Shigella_virus_SP18",-5.96929509116094,19.6564784481516,16.3834638553557,-0.303680799534174,0.765193809174667,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__T4virus",-3.4285772737793,11.290069306488,16.3834638527944,-0.303680799533181,0.765193809176002,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__T4virus.s__Escherichia_virus_RB14",-3.4285772737793,11.290069306488,16.3834638527944,-0.303680799533181,0.765193809176002,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_clarus",0.272411933175279,0.893610276703565,11.8032464958215,0.30484422603126,0.76579311468806,0.997639177906686,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium",-0.496426441777898,1.63804270052498,12.9602145830155,-0.303060745375439,0.766653366120943,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL285",-8.60823462904068,28.65530023272,15.0689491856708,-0.300406366680165,0.767971902791559,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria",-0.390669528817888,1.31485143767938,25.3076596715691,-0.297120661409013,0.768799505767188,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales",-0.390669528817888,1.31485143767938,25.3076596715691,-0.297120661409013,0.768799505767188,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae",11.2727501052889,39.2399470421762,22.9220125945095,0.287277403641056,0.776480981428351,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira",-0.210023989352828,0.75277941261236,29.1805668867079,-0.278998051532765,0.782214145758674,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.210023989352828,0.75277941261236,29.1805668867079,-0.278998051532765,0.782214145758674,0.997639177906686,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified",-1.14944149196574,4.10783425025893,17.6291939294347,-0.279816911281971,0.78287465739171,0.997639177906686,"PROMIS"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus",-7.87352910514379,28.3175486996418,10.3344966481887,-0.278044162249234,0.786462097524602,0.997639177906686,"PROMIS"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_evryensis",-7.87352910514379,28.3175486996418,10.3344966481887,-0.278044162249234,0.786462097524602,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella",-0.368039276098463,1.34885492948285,25.7646782994972,-0.272853120119871,0.787141195085297,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__Parasutterella_excrementihominis",-0.368039276098463,1.34885492948285,25.7646782994972,-0.272853120119871,0.787141195085297,0.997639177906686,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae",-0.359298275515554,1.32635523928967,25.6149811059619,-0.270891436074076,0.788645524738047,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis",-58.6843621243197,215.603669889322,12.2255216731859,-0.27218628585703,0.790021227754759,0.997639177906686,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_corporis",-38.2544872492883,140.545241398503,12.2255216726873,-0.272186285843868,0.790021227764829,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_agalactiae",-225.410132644748,828.146546581532,12.2255216725764,-0.272186285839395,0.790021227768229,0.997639177906686,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis",-6.10254236295261,22.4204623099631,12.2255216713997,-0.272186285839467,0.790021227768607,0.997639177906686,"PROMIS"
